elite_id,cell_i,cell_j,bd_x,bd_y,fitness,first_generation,last_generation,parent_a,parent_b,operator,path_len,collision_rate,turn_effort,displacement,max_y,vitality_zone,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73
30799,0,0,0.002163050868706515,0.0017520252781568963,0.9017937527838283,0,319,27005,3120,xover,0.4699383106667515,0.0375,0.04253168037389568,0.08208495138581921,0.24794375433164423,GREEN,1.288936893768863,-0.8469831234109156,-0.6814722911050861,0.806117158092925,-0.4582656154750077,1.167431195659201,0.00442509573688539,-1.274297588711305,-0.1670232870929016,-1.2363670111408485,-0.40959131839122326,0.610428399500665,-0.07874191277263506,-1.1421425663663842,0.4138402422891766,-1.2547793434413301,0.9673409069741152,-1.7389079928089928,1.2613358951782105,0.8671071729800643,0.6421976311690046,-0.392879698007892,0.2701995414664761,0.2942198119009627,-0.505858859789329,0.9137183090745757,1.7981161846805176,0.6974564344513354,0.7695685208491821,0.6509521841354186,-0.3674431765649134,-0.6557521466384291,1.4568972139782843,-0.008552944093914827,-0.989195811353882,-1.7415633496351575,2.1837748988784527,0.8247513619771575,-0.2408560363186662,-1.7987350655426517,1.7620458409666935,-1.0159584382536944,2.605569889152349,-1.7315603738445975,-0.7722369497124371,-0.5002936288585826,-0.7568128064616728,-0.4498380358250188,0.3565689289888346,-1.5874928731011306,4.0,0.1048508574690598,0.1473865077278977,0.7695298023672432,0.019783561509813696,-0.56921023393274,0.5152134799612378,1.639365394340902,0.3832604661092728,0.3634122874974696,0.46080329208544,-0.1363508318084201,-0.9531269356460469,-0.49514556640764007,-2.0173020474163024,0.3817817195802148,-0.27288891989788727,-1.247191362551837,-1.1809227362823187,-0.019367307955481722,0.7945667532846932,0.3504343127059599,0.6711811492608161,-0.08358647512950378
13001,0,1,0.013526624223075136,0.02435639753261595,0.8763900849251544,0,133,7640,6077,line,3.114146531241084,0.021875,0.1914331917914093,0.05856825977401217,0.6178714719769068,YELLOW,-2.8214196740755035,-0.1394653247193423,-0.8749757442149599,-0.6850541140263126,1.3060563300053771,-0.9392459553775413,1.0503254631696082,2.209194641888811,1.5565641477607084,0.4130510623754963,-0.7366438786301114,-0.2281936105804456,-0.38806465994091827,-0.014024960311894687,-1.4538853046802465,-1.7734299004298517,0.16094169578793882,-1.1544572004084468,0.6678297517117098,-0.3588374604460737,-0.7652990003792626,-0.610624961579789,1.4018319103868606,-1.4572756608701507,-1.8111895673851377,0.41446891173388983,3.8781513603258237,0.5112920838068591,-1.3561837883684595,0.5202357072187733,0.22454445376533186,0.9643485878636594,-1.5051212389410944,-2.0045470468153823,-0.21802937506135073,0.9084304591174546,0.9789733409388609,2.1492761975622634,0.20067072597399632,-0.18974756682397373,-0.783877621462033,-0.40936850395072055,-1.1258445608003222,-1.2491378694925177,0.7378533831607984,-2.4928808903632427,0.008712869766638036,-0.09809725667704476,0.21998217925160943,-0.4970708575445183,-1.9596787859494111,-0.7563621190220794,-1.8545141970141035,-1.4533771997028107,-0.7813789751264526,2.7590731095337366,-0.721426944288689,1.3303045596648329,-1.3901294481499256,2.088289168705521,0.7663329231834156,-0.5865985149602929,-0.6129249557246589,-0.43634891826859395,-1.3250569202039715,-0.0335091147331144,2.206277334135699,-1.6223835865741143,0.7073990212446332,0.4241133176429761,0.09573069446652625,-0.9161553222822542,-0.03296840275707788,2.029864989418187
38005,0,2,0.00013998916886432582,0.037250967583105865,0.8874301470248969,0,394,34832,36402,line,2.166998192832761,0.084375,0.13136642162517195,0.06403701564414585,0.2073464144377273,GREEN,0.014690135304214653,0.06589869237209822,-1.1777596161308086,-0.8447082481489184,0.8783700520273771,0.6518283464515483,0.3093340739252687,-0.44244600530013173,0.47260000816936176,-0.368672992381992,-0.8361068865294982,-0.2472766774184198,0.15241088309099732,-1.3549339945880348,-0.7157756258063266,-0.5950523467778714,-0.02150057128276356,0.48529398660003825,-0.09903448276829735,0.7063675219534071,-0.4968111238723172,0.456820977944677,0.626801762680768,-0.7167780709969473,0.013290752266068271,-0.06464404673534818,1.9093787942731708,-0.3078777795845469,0.3394475790157818,0.21027251410811157,-1.1034512183376013,-0.16621754498083702,-0.23144214479265027,-0.07573040490429112,0.6464241148691006,0.9789175274636392,-0.17967703713104233,-0.025445535901712613,-0.15954925654132932,-0.09070771681903847,-0.2840950699332589,0.3630167815446943,-0.01969255343743015,-0.4416963223258046,0.44430501581999404,0.635766402128773,-0.3634900196728432,-0.12888737172210168,-0.20768543084826405,-0.7117896247300588,-0.13868333752675632,1.1913262509289146,0.4121786403839411,-1.8910183753896788,0.18251796993351563,-0.1998466124957627,0.06608435255994566,0.24528428176766368,-1.3940780157848853,-0.4029210093325982,-1.2723032598438762,-0.11438722735874746,0.07416768579760713,-0.3272706838864338,-1.6790183760791688,0.2354796437763647,-0.08710746893599758,-0.34315964138796173,-0.2525784377952043,-0.13593469857098278,0.5433755643266468,0.7410579754715131,1.440175702136595,0.392907911141735
40707,0,3,0.010079536062672307,0.056386059895853394,0.8960705495759191,0,422,38143,26813,line,2.4929191519857348,0.075,0.1232157507068014,0.0500511067089869,0.29826767071186033,YELLOW,-0.3179224171834071,0.546928342745282,-0.6154635715573689,-0.3774523023757348,-0.18074927753137243,-0.6705094636028136,0.12832945338442142,-1.0376129745321565,0.2170608836190545,0.08412060187881462,-0.7111365749394106,0.10879833697348963,0.4760573257906436,-0.6092344718831277,-1.1985924329079785,-1.0614550068069406,-0.4407715531728017,0.3073022268921253,-0.2536136324754179,-0.22828456747343284,0.823085846226686,0.2722711082855852,0.34962122782369864,0.5666110655664338,0.05651044829301363,0.11718134171645142,-0.5856671466476518,0.15470499646188138,-0.18248665493035252,-0.6709353582785841,0.44609222538560056,-0.3678562325961136,1.475426365669477,-0.07842367429752423,-0.16392291227659267,0.8030065498735542,0.9705675895128413,-0.07116272553504588,0.2595802220239056,0.4728775518386609,-0.030568478033225363,-0.16993225385450256,0.7949188351460366,1.2007729198239523,0.5301746944228224,-0.11813601173759099,0.23802864486942793,-0.6077712583790036,-0.4395064197096371,-0.40632013092652264,-0.9119183052798656,0.935234793919237,-0.2947004675004254,0.5143116328082559,-1.5574347114443168,0.0676722174692482,-0.206199774527869,-0.01805393606981706,-0.6718278210015959,0.6950531663730264,-0.4517194918164015,-0.17872911209801776,-0.554137510223375,-0.8795959238973659,-0.6323616552662304,-0.24295906575574364,0.6728059069541552,-0.29202616908177337,0.41759205945004246,0.16503702035921677,-0.7171039070825442,-0.4288396383688766,1.0173359499103383,0.22287911893688778
37955,0,4,0.000852537654465064,0.06739468075944843,0.8736549823157931,0,393,18500,31650,line,1.0205210778658635,0.08125,0.15640836280701154,0.05960791562746201,0.1484273433708984,GREEN,0.7196377872515591,-0.8244580358950386,-0.40342702163741107,0.27045536303843876,0.186358837725646,1.4262941422102322,-0.5747326366118133,-0.4644376150238275,1.276997883738622,1.0344109909930455,-0.29868483517434136,-0.21356743116196197,-0.25062929149007473,-0.9878021943288271,-0.869111039137525,1.173964375374301,0.2957520712743257,0.4979332496821681,-1.2765090838130946,-1.5296597874593023,-1.374071284125231,1.776410303662305,-0.44229045091159724,-0.9489452291127906,0.9435620470597643,0.4039447642958175,1.174050555185683,-0.31315052330312654,1.4068466777826578,0.0964374808988061,-0.11232824432512262,2.1987577302400374,-1.7690040181359088,-1.4414142894090463,-1.1731413109680051,1.1922382678983405,-1.1861881120607445,-0.535723982975765,-0.4226197613809388,1.4180343021897681,0.11747219773571871,-0.6443530409402993,-1.9029985257896662,-0.7544261501496663,-0.6922723818632266,0.6487098583314743,-0.7510814359085727,-0.0040758674519209,-0.48207210319867144,-1.5694795168319153,0.09901570020294248,2.2657916675942755,0.41954754853469817,2.0916938616912404,0.9242350480534443,-0.5452084192431563,-0.9824450399372701,-0.4055317194463712,0.22302569911545955,0.7770474177840787,0.4125960920692451,0.4792609899893484,1.2466808211914333,0.6728851759317194,-0.20048635661525144,-0.6010599161073635,0.642375821550041,0.8268778131823444,2.7584517562908455,-0.39086989412790674,0.828905410826652,0.41579677535500537,0.8492636243496032,-0.6389954942487495
46896,0,5,0.014514677657039794,0.08160984527363276,0.9190311083347151,0,486,40395,30761,line,3.0401868952424764,0.046875,0.10369815277547464,0.050357719978106064,0.6194413984275053,YELLOW,0.13450551159346544,-0.1788381048127492,-0.7941852539799764,-0.1776644429154465,-0.01681346202865664,-0.5856804716287279,1.2285616116148275,2.186278619653376,-0.43742795486624,-1.0912444674184907,-0.9327302210582686,0.2934108974486399,-0.08671764420069607,0.06441622699461101,1.1108567803221672,0.2059420200891781,-1.6074977919060875,-0.3065178002563565,0.21699402701180942,0.3233791789208204,1.1790129016154403,0.2654731163398423,0.2729498262661224,0.8418891323460532,-0.20044748010972513,1.7845938944947801,-0.1786108802400465,-0.01936852851534879,0.34497260832567817,0.44887461192357325,-0.41384740741735254,1.35930518914161,0.03240368201139454,0.06672767120523315,0.15302208475940007,-0.8151940984483377,-0.34042506992918364,0.6761161961140684,1.2899435705411753,-0.22712478657613283,1.2451526204634769,-0.8925770211506068,-1.821629552323359,0.5057165909463207,1.7535998793421843,0.426259473310674,0.03644042130330096,-0.6547898131733579,-0.39169687540904186,0.09458465757166186,0.14203262694379823,-1.4012895638809906,2.247385273163007,0.7362698350586036,-1.1098144697554106,-0.005895489462921757,-0.034472750851231415,-0.05718403343830748,1.2503738331787426,-0.5700922564301409,0.9006832501078643,-0.31161278917638496,-0.33003611762180907,-0.9789591383431588,0.1440900313189996,-0.5868408676993042,-0.08961770677464986,-0.7444350222364546,0.666899920382905,-0.4616245524315095,-1.342217997952589,-0.07784899761018965,2.062936252636458,0.26722849294197865
47691,0,6,0.0149231544813416,0.10378106710361729,0.9075422208098166,2,495,35691,47372,line,2.208917926508668,0.046875,0.12284629865030561,0.06283871289773871,0.29974868211499295,GREEN,0.7300616340638754,0.08690391974856566,-0.6460725858502095,-1.414107966823111,0.7547127056334694,-0.14082416744568563,-0.17590515589755887,-1.1586868067540153,-0.22125323007675668,0.08787070224800737,0.9839477108673961,-0.3458834657481463,0.7685930250478186,0.030245552598833957,-0.09305524982782376,-0.30664992799944435,-0.10682694214796691,-0.22833353442942075,-0.35577298541648844,0.0004075806145381819,0.35578190938291376,-0.8437639505810633,0.2985839217242683,0.38534062966484217,0.4402970736657543,0.1342613716039641,0.4654462067479471,0.21802652885924223,0.6314420731917172,0.5795581516892524,0.4559216764084876,0.6867400448847146,-0.4530732347386697,-0.38805506303133147,-0.7337196381854931,-1.2162444950933047,-1.0261690702057447,-0.03785278292998924,-1.7822013943643316,-0.0060132151508233145,0.38503511135950375,-0.5514616284013453,-0.012862105723789291,0.2721154439831061,-0.7410547892216802,0.4367493823539129,1.2144548930745087,-0.40211539937743135,0.2552936980184136,-0.10813477816924312,0.02493512031743511,-0.4597831819083772,0.12846659713316236,0.5623011041086688,-0.17225235724153806,-0.13967457210969014,-0.15296514326912977,1.0551330961230125,-0.1679299557715885,0.2693828470403384,-1.1292632785227716,-0.34261981894602206,-0.4929278374062767,0.5293874261070611,-0.5303396609378224,0.5463669152244985,-0.3158017605879574,-0.1169308072484912,-1.2136166727823139,-0.07823118489334448,-0.34862749798317555,0.2840451788176869,0.5118066230562162,-0.17489462107620957
46929,0,7,0.012032933893991566,0.12364367737773828,0.9370533254485647,9,487,38459,43853,line,0.6629937278843324,0.0,0.10491112425239216,0.07969540200651364,0.24712735378330383,GREEN,-1.4122495978675262,-0.4887544747758038,-0.13916442032964527,-1.9483783669907222,0.9820864928309414,-0.26539504562076666,1.360280163477228,-1.257675601865691,-0.8782305861390354,-0.42528212706998053,0.6730585975799311,-1.2202179571519147,-1.3852115361610158,-1.9099022948341302,1.0428547008968323,-0.6101793329829239,-0.1952777044258289,0.7744051689760819,2.0361788903768145,2.769983725362885,1.0888779500954264,-2.084157494216669,-1.452739329253446,-0.7831314743428944,1.335661245560985,-1.159555427093635,1.0725684108554472,2.134182197160893,-2.3357737730722468,-1.2556844340717608,-2.201187654210752,-0.38216515008824103,-0.579470800975644,0.125781670445805,0.020898682078604833,-0.7458414464841481,-0.30364720178869214,1.3879655728875289,-2.0370149092987075,-1.98303086507073,0.7352771952913645,-0.5547312525781938,-2.8726065727631647,0.39441692126586214,-4.0,-0.6801441946347018,-0.7484762527036045,-1.5276490254399955,0.9181586214195365,-2.313869095538951,1.4995750264018919,0.4152218460133112,0.5979830808456745,-0.8986614853843405,2.640750887081169,-0.19145210283262856,-0.5512851479950429,-2.2723428375359913,-1.2877954152135325,-2.3463342502743414,2.7580108858476713,-0.9329194882799265,0.38652670339917283,0.1852117784676432,2.8222062434994757,-0.011442224774020661,-0.9468722566718937,0.4654036991332689,-3.2973843178403666,-2.620640073100673,1.4172126485278103,-1.5006515599728825,0.30091952594512505,-0.4545030014152134
28447,0,8,0.014993385810803835,0.12813671686230926,0.8853722139296316,3,294,27170,2776,line,1.2921688850840771,0.040625,0.1639629767839474,0.08165909322022658,0.29908799961701266,GREEN,2.0021273672097584,-2.9120616868836544,-0.2990215421979646,0.12622723710727443,-1.1335017640184657,-1.9722002410627326,0.8277134910331776,-1.2601394426059824,-0.35389771691855954,-0.793747067321264,-2.2514157494402545,-0.5247704020017944,-1.7595865425574946,-1.2529985570658404,-0.33082016342367343,-0.1335835077291008,-0.8276135960591876,0.4142749136741346,2.4132933153749394,-0.078955389514793,-2.2280867171322756,-0.9007711171407673,-0.5763872373111173,0.25333367594843864,-0.9097340815929165,-0.6492964145682771,2.4909428357714343,0.5057929087030696,-1.026766003620608,-0.2016530752610105,-0.40360115456295126,2.2074816071531074,1.7816996770367335,1.8193690150223714,-2.7809215688853057,0.5137689131467836,1.9477440822928727,3.331846748694198,0.6206517832580014,-1.8243721797952297,0.9010190531513985,-0.9459099301171701,-2.3389461868549857,-0.3823047209289588,2.0944862963239887,2.1311698111782302,1.3390599625606001,-1.1541416065816559,3.058422685037785,-2.4408508247554006,0.09945690992587419,-3.0671962306569225,1.6516819289730886,0.7236051022467048,0.3293037417675102,0.3209329368833691,0.6356723227383968,0.08836000093245387,-1.643054275489766,1.7513295109516742,0.9683502204437033,-0.20061029553502752,0.18218225032367286,-0.02090128538094234,2.1634251236368645,0.16896403038714797,0.17684835933394608,-0.9367377505311185,-1.9236850034156328,-0.6790761527075647,0.25067896398037653,-0.14925950193915277,0.3953794268874137,2.035952782718757
23652,0,9,0.003905685809013094,0.15053502293593252,0.9171346219017983,1,244,15554,20686,line,0.6622071984933924,0.009375,0.13185896349700288,0.10650428377566314,0.29994032982902374,GREEN,1.135112897873293,0.6811322992660503,0.7234590764448616,1.1400970224706055,1.0695023891824935,1.5594214801236226,1.188543368772229,0.018490399016387347,0.07377776584078927,-0.5909548601753234,-0.22525051154963127,-0.3531746627917324,-1.5362394637221153,-0.6921884878811391,0.47511536592443837,-1.527903996852433,1.3019456222455033,0.9978979489492155,-0.3510885134873622,-0.3905454835046074,-1.890884037745895,-0.11868663834753679,1.1056733302403692,-0.9745234244941076,-0.7881056497463039,-0.29385098626154943,0.9140195990074647,1.0559282624057074,1.1736836783645628,0.6434883983453357,-0.038600116945543606,-0.07416843642258403,-0.13417752488128518,-0.23706603382974817,0.2383553344904319,-0.6816998395404061,0.007051852058349559,-0.8936290602848561,0.5528715397383743,0.6613545088924535,-1.3905767676692637,-0.5035143367115655,-0.36696830625626464,0.05656119489002953,0.4696724515757739,-0.08834965342526163,0.2653086174425284,-0.8921205016562657,-1.5169039365968258,0.2972054242312734,-0.9136779246317696,0.5417103346862513,0.6641552348464869,0.8364154091980947,-0.17424059944572395,-1.5630126976127974,-0.4006303929330933,0.6185701095372965,-0.9528626670930126,0.3414443833150262,-0.03798593649578963,0.24567011616780132,0.2508229613236414,0.5086303511158612,0.12919769962607308,-0.1654024648246919,-1.6913851363862322,0.7887047143250993,-0.29440787397785273,-0.26807382362994503,0.7763413041813605,0.014800915170521789,1.4833825917621277,-0.37559849447811794
